content_id,creator_id,content_type,genre,created_at,duration,tags,is_template,is_recreation
CT008224,C0285,video,Action,2026-05-13 06:26:41,430.8,"visual,ai",False,False
CT008225,C0120,video,Action,2025-12-23 13:42:46,51.8,"character,experimental",False,True
CT008226,C0426,video,Mystery,2026-07-17 16:11:20,53.4,experimental,False,False
CT008227,C0429,mini,Drama,2025-09-12 02:58:03,9.9,"viral,visual,story",False,False
CT008228,C0026,mini,Drama,2025-06-29 09:09:34,10.8,ai,False,False
CT008229,C0439,mini,Documentary,2025-12-02 16:28:07,6.4,"cinematic,character",False,False
CT008230,C0183,video,Sci-Fi,2025-07-18 22:00:34,21.2,"viral,character",False,False
CT008231,C0115,mini,Romance,2025-11-22 07:37:15,4.6,viral,True,False
CT008232,C0057,image,Animation,2026-05-18 19:08:18,23.2,"animation,ai",False,False
CT008233,C0041,video,Horror,2026-08-03 20:00:44,58.6,"ai,cinematic,animation",True,False
CT008234,C0033,cine,Documentary,2025-12-26 19:17:53,60.5,ai,True,False
CT008235,C0380,mini,Drama,2025-08-25 04:49:37,8.4,"visual,trending",False,False
CT008236,C0448,mini,Sci-Fi,2025-11-24 17:02:49,11.1,"viral,ai,animation",False,False
CT008237,C0477,image,Sci-Fi,2025-10-09 14:49:30,23.2,"visual,story",False,False
CT008238,C0248,mini,Romance,2025-07-25 23:18:53,14.8,trending,False,True
CT008239,C0128,cine,Romance,2026-05-28 02:09:46,62.3,"viral,animation",False,False
CT008240,C0442,mini,Romance,2026-04-30 10:19:51,6.7,"trending,visual,story",True,False
CT008241,C0451,video,Drama,2025-10-13 21:55:04,105.5,"character,viral",False,False
CT008242,C0200,video,Horror,2026-01-08 09:44:58,12.9,"creative,animation",False,False
CT008243,C0106,cine,Mystery,2026-01-05 23:59:54,56.4,"story,trending",True,False
CT008244,C0420,cine,Horror,2025-12-14 09:58:26,118.0,"animation,trending",False,False
CT008245,C0178,mini,Animation,2026-05-14 10:44:57,13.0,"trending,animation,story",False,False
CT008246,C0267,mini,Documentary,2026-04-15 09:32:19,13.6,ai,False,False
CT008247,C0440,video,Sci-Fi,2025-06-03 00:01:06,24.1,"ai,cinematic,creative",False,False
CT008248,C0077,cine,Comedy,2025-09-11 04:53:26,18.5,story,False,False
CT008249,C0153,mini,Romance,2026-08-11 04:34:54,10.4,visual,False,False
CT008250,C0104,image,Animation,2025-12-06 15:20:40,61.3,"cinematic,viral",False,False
CT008251,C0382,video,Documentary,2025-12-29 01:14:41,22.4,story,False,False
CT008252,C0058,mini,Animation,2026-05-14 03:10:50,13.9,"story,experimental,ai",True,False
CT008253,C0073,image,Mystery,2026-05-13 07:25:05,29.4,"visual,trending,viral",False,False
CT008254,C0167,video,Mystery,2026-02-13 21:53:01,113.4,"animation,ai",False,True
CT008255,C0190,mini,Mystery,2026-07-25 21:18:52,7.0,"story,creative,character",False,False
CT008256,C0371,image,Action,2026-02-24 23:08:45,15.6,"ai,story",False,False
CT008257,C0471,cine,Documentary,2026-07-05 19:44:42,47.3,"trending,experimental",False,False
CT008258,C0297,image,Mystery,2025-12-25 07:56:52,22.2,"experimental,visual",False,False
CT008259,C0111,mini,Comedy,2025-09-09 11:49:38,18.7,viral,False,False
CT008260,C0322,mini,Romance,2025-07-21 15:17:19,20.7,"visual,character,viral",False,False
CT008261,C0349,cine,Action,2026-02-09 03:58:09,39.0,"cinematic,experimental",True,True
CT008262,C0043,mini,Drama,2026-07-12 11:29:31,9.7,"story,viral",False,False
CT008263,C0456,cine,Animation,2025-12-05 06:12:22,33.5,"trending,character",False,False
CT008264,C0253,mini,Animation,2026-04-28 07:55:50,6.5,viral,False,False
CT008265,C0394,image,Documentary,2026-01-29 18:10:35,275.1,"ai,experimental",False,False
CT008266,C0026,mini,Comedy,2026-06-03 15:22:41,18.1,"ai,creative",False,False
CT008267,C0474,image,Documentary,2026-05-22 12:16:43,43.5,"viral,character",False,False
CT008268,C0485,mini,Mystery,2026-04-15 01:13:25,5.5,"story,viral,experimental",False,False
CT008269,C0467,image,Romance,2025-11-09 15:25:11,29.9,trending,False,False
CT008270,C0261,mini,Horror,2025-12-05 19:40:28,8.9,"visual,ai",False,False
CT008271,C0061,mini,Drama,2026-01-04 14:34:58,5.5,"viral,ai,character",False,False
CT008272,C0226,mini,Animation,2026-06-10 21:04:31,9.2,"viral,story",False,False
CT008273,C0297,image,Romance,2026-03-05 05:43:27,23.2,"experimental,viral,visual",True,True
CT008274,C0214,mini,Action,2025-08-18 04:36:35,12.1,creative,False,False
CT008275,C0206,image,Mystery,2025-10-02 09:02:44,48.0,creative,False,False
CT008276,C0174,mini,Animation,2025-10-21 01:51:33,5.6,"character,viral",False,True
CT008277,C0336,video,Romance,2026-03-04 14:40:55,43.9,"visual,trending",False,False
CT008278,C0284,mini,Sci-Fi,2026-05-16 00:50:45,26.8,"experimental,creative,character",True,False
CT008279,C0368,mini,Sci-Fi,2025-08-07 21:41:47,12.4,"cinematic,character,animation",True,True
CT008280,C0042,image,Animation,2026-04-26 16:10:36,56.9,"experimental,story",False,False
CT008281,C0122,mini,Horror,2026-03-11 11:17:50,17.7,"story,trending,creative",False,False
CT008282,C0433,cine,Fantasy,2025-09-03 07:02:41,48.4,"creative,trending",False,False
CT008283,C0396,image,Animation,2025-08-05 07:31:38,9.4,"creative,animation",False,False
CT008284,C0327,image,Animation,2025-08-07 00:18:58,26.1,"cinematic,animation",False,False
CT008285,C0203,mini,Mystery,2026-05-20 16:49:21,5.4,"visual,experimental,cinematic",False,False
CT008286,C0207,mini,Comedy,2025-09-16 08:47:58,20.0,"character,cinematic,experimental",True,False
CT008287,C0322,mini,Horror,2025-08-28 11:22:03,10.0,"cinematic,story",False,False
CT008288,C0386,mini,Action,2025-12-08 11:41:05,9.4,"character,cinematic,creative",False,False
CT008289,C0214,image,Animation,2026-03-22 15:07:08,22.6,"story,creative,ai",False,False
CT008290,C0445,cine,Comedy,2025-12-19 18:34:28,35.1,"cinematic,viral,character",True,False
CT008291,C0174,video,Comedy,2026-02-21 00:37:44,36.5,viral,False,True
CT008292,C0160,image,Action,2025-11-15 04:04:00,66.6,"story,ai,animation",True,False
CT008293,C0342,cine,Drama,2025-12-11 22:49:38,41.4,"creative,visual",False,False
CT008294,C0395,cine,Mystery,2026-02-22 17:06:56,29.1,"viral,ai",False,False
CT008295,C0270,mini,Comedy,2026-03-22 07:54:24,14.6,"visual,story,cinematic",False,False
CT008296,C0475,mini,Fantasy,2026-05-03 07:11:55,12.2,experimental,False,False
CT008297,C0427,mini,Action,2026-06-22 00:16:17,11.3,viral,True,False
CT008298,C0103,mini,Animation,2025-10-28 21:54:52,8.8,"visual,animation",False,False
CT008299,C0389,video,Mystery,2025-07-25 19:07:52,30.4,"viral,story,animation",True,False
CT008300,C0406,image,Comedy,2025-07-13 08:17:11,121.9,"experimental,character",False,False
CT008301,C0433,mini,Documentary,2026-04-05 10:50:19,13.0,"ai,character",False,False
CT008302,C0260,mini,Mystery,2025-12-14 11:05:18,9.8,"character,trending",False,False
CT008303,C0384,image,Romance,2025-12-05 00:23:53,52.8,visual,False,False
CT008304,C0361,cine,Comedy,2026-05-01 12:52:11,107.2,character,False,False
CT008305,C0457,mini,Romance,2026-04-04 07:25:56,22.8,ai,False,False
CT008306,C0149,image,Action,2026-07-22 21:41:04,47.3,ai,False,False
CT008307,C0079,image,Documentary,2026-07-05 00:24:48,42.2,"story,trending",True,False
CT008308,C0382,mini,Horror,2026-05-08 20:35:55,9.8,"character,story",False,False
CT008309,C0317,image,Mystery,2026-03-25 16:39:15,167.0,visual,True,False
CT008310,C0489,video,Drama,2026-07-15 00:40:08,25.9,story,False,False
CT008311,C0042,cine,Animation,2025-08-12 21:09:10,60.6,experimental,False,False
CT008312,C0018,image,Animation,2026-08-10 14:40:50,30.9,"creative,story,trending",False,False
CT008313,C0245,mini,Action,2025-12-07 18:10:19,8.3,"story,trending,animation",False,False
CT008314,C0300,cine,Action,2025-09-22 05:14:41,44.0,story,False,False
CT008315,C0430,image,Animation,2026-02-06 13:09:57,54.4,viral,False,False
CT008316,C0335,cine,Fantasy,2026-07-13 15:35:04,48.7,"ai,visual,creative",True,False
CT008317,C0359,mini,Horror,2025-07-28 20:32:28,14.4,"viral,cinematic",False,False
CT008318,C0188,cine,Mystery,2025-08-19 03:04:13,43.8,"cinematic,viral,trending",False,False
CT008319,C0289,image,Horror,2026-03-21 11:40:47,12.8,"ai,experimental,cinematic",False,False
CT008320,C0072,image,Sci-Fi,2026-04-01 23:33:21,53.5,"animation,ai",False,False
CT008321,C0342,image,Mystery,2026-04-22 05:43:09,32.1,"experimental,animation",False,False
CT008322,C0071,image,Animation,2026-07-15 12:47:41,39.1,"cinematic,story,trending",False,False
CT008323,C0086,video,Romance,2026-05-14 16:58:04,46.6,"ai,character",True,False
CT008324,C0083,cine,Mystery,2026-06-06 04:58:02,50.7,"ai,character",True,False
CT008325,C0459,mini,Romance,2025-07-25 16:12:34,9.0,"visual,animation",True,False
CT008326,C0086,mini,Documentary,2025-11-10 16:56:06,11.3,"viral,experimental,character",False,False
CT008327,C0106,mini,Sci-Fi,2026-04-18 13:05:43,24.3,visual,False,False
CT008328,C0498,mini,Horror,2026-06-09 20:43:23,17.6,"viral,visual,ai",False,False
CT008329,C0083,mini,Romance,2025-11-14 23:30:57,9.1,"creative,viral,character",False,False
CT008330,C0269,cine,Romance,2026-02-21 03:22:31,184.6,visual,False,True
CT008331,C0068,video,Drama,2025-09-05 07:40:50,27.4,"story,cinematic,trending",False,False
CT008332,C0224,image,Fantasy,2026-06-30 17:28:28,67.6,"ai,cinematic,trending",False,False
CT008333,C0466,video,Comedy,2026-01-26 02:26:36,101.3,"ai,visual,creative",False,True
CT008334,C0164,mini,Documentary,2025-07-14 11:34:04,13.3,"trending,cinematic,creative",True,False
CT008335,C0229,mini,Mystery,2026-02-17 03:50:10,10.0,"viral,trending",False,False
CT008336,C0436,mini,Fantasy,2025-09-29 17:58:26,8.3,"ai,visual,character",True,False
CT008337,C0266,cine,Mystery,2025-12-26 06:49:31,62.7,"story,character,ai",False,False
CT008338,C0472,mini,Mystery,2025-11-06 06:07:38,18.6,story,False,False
CT008339,C0190,mini,Mystery,2026-06-19 10:12:32,15.7,"ai,viral",False,False
CT008340,C0116,mini,Comedy,2026-06-22 02:32:46,20.2,"story,cinematic",False,False
CT008341,C0013,image,Drama,2025-08-11 01:02:26,257.5,"cinematic,animation,ai",False,False
CT008342,C0192,video,Sci-Fi,2025-10-26 17:31:36,38.2,"ai,character,experimental",False,False
CT008343,C0037,mini,Action,2025-12-03 15:53:16,13.2,animation,False,False
CT008344,C0288,mini,Sci-Fi,2026-06-25 17:54:20,11.9,character,False,False
CT008345,C0006,mini,Drama,2025-09-30 18:13:34,9.4,"visual,experimental",False,False
CT008346,C0055,cine,Romance,2026-04-16 16:24:35,77.7,"viral,creative",True,False
CT008347,C0265,mini,Horror,2025-06-23 06:04:08,18.5,"animation,character",False,False
CT008348,C0304,mini,Drama,2026-08-12 09:40:35,2.7,ai,False,False
CT008349,C0098,mini,Comedy,2025-11-02 14:43:00,17.1,ai,True,False
CT008350,C0374,cine,Comedy,2025-10-01 13:04:14,71.5,"animation,viral",True,False
CT008351,C0200,mini,Romance,2026-04-24 10:37:12,16.2,"creative,cinematic,story",False,False
CT008352,C0095,cine,Sci-Fi,2026-03-06 19:56:23,52.5,"animation,character",True,False
CT008353,C0231,image,Comedy,2026-01-25 14:26:14,44.2,"creative,viral,character",True,False
CT008354,C0462,video,Fantasy,2026-07-30 08:50:38,79.3,ai,False,False
CT008355,C0262,mini,Comedy,2025-12-08 22:45:43,7.9,experimental,False,False
CT008356,C0428,image,Comedy,2026-02-02 02:02:41,56.4,"ai,story",False,False
CT008357,C0444,cine,Horror,2026-01-03 11:10:08,68.0,character,False,False
CT008358,C0111,mini,Comedy,2025-08-18 22:51:41,11.0,viral,False,False
CT008359,C0025,mini,Fantasy,2025-10-21 12:01:15,8.8,"trending,story",False,False
CT008360,C0330,mini,Drama,2026-03-03 00:28:22,12.8,"ai,visual,story",True,False
CT008361,C0240,video,Documentary,2025-07-26 16:57:27,79.1,creative,False,False
CT008362,C0178,video,Romance,2026-04-30 05:08:05,200.1,"creative,visual,cinematic",False,False
CT008363,C0068,cine,Comedy,2026-02-25 05:39:48,46.4,"visual,character",True,True
CT008364,C0075,image,Mystery,2026-03-24 05:18:28,35.3,"trending,viral",False,False
CT008365,C0464,mini,Action,2026-06-07 19:39:20,15.3,"visual,character",False,False
CT008366,C0075,image,Action,2026-01-07 13:12:44,267.4,cinematic,False,False
CT008367,C0457,mini,Fantasy,2026-05-26 19:23:55,14.3,"character,ai",False,False
CT008368,C0132,mini,Comedy,2026-05-08 11:16:25,22.0,"animation,viral,trending",False,False
CT008369,C0067,image,Drama,2025-09-15 09:41:33,177.9,visual,False,True
CT008370,C0258,mini,Action,2025-10-02 14:29:04,15.0,visual,False,True
CT008371,C0062,mini,Fantasy,2025-12-16 00:50:39,25.8,"cinematic,trending",False,True
CT008372,C0138,video,Comedy,2025-07-14 11:06:55,101.7,"experimental,cinematic,trending",True,False
CT008373,C0059,mini,Mystery,2026-02-07 18:25:34,7.4,story,True,False
CT008374,C0010,mini,Comedy,2026-07-22 01:52:39,9.6,"story,animation,ai",True,False
CT008375,C0050,mini,Documentary,2026-06-01 22:02:12,18.6,"experimental,creative",True,False
CT008376,C0484,image,Sci-Fi,2026-04-29 07:41:54,25.1,"story,experimental",True,False
CT008377,C0074,mini,Documentary,2025-08-29 14:34:34,13.2,"character,cinematic,creative",True,False
CT008378,C0111,video,Drama,2026-06-01 06:21:54,93.2,cinematic,False,False
CT008379,C0075,mini,Comedy,2025-07-31 07:08:40,29.7,"ai,cinematic",False,False
CT008380,C0041,cine,Action,2025-12-05 16:03:18,57.6,"cinematic,visual,trending",False,False
CT008381,C0082,mini,Romance,2026-07-30 19:41:18,9.7,"experimental,viral,animation",True,False
CT008382,C0051,mini,Sci-Fi,2026-05-13 21:07:15,8.6,"ai,trending",False,False
CT008383,C0070,mini,Documentary,2025-08-06 10:45:27,20.7,"story,visual",False,False
CT008384,C0229,mini,Animation,2026-01-25 02:01:10,11.2,visual,False,False
CT008385,C0189,image,Drama,2026-08-26 00:48:56,101.1,trending,False,False
CT008386,C0090,image,Mystery,2025-12-21 15:49:18,150.6,"story,creative",False,True
CT008387,C0126,video,Fantasy,2026-03-01 03:09:59,39.1,animation,False,False
CT008388,C0234,cine,Mystery,2025-11-22 11:54:45,26.9,"creative,ai",False,False
CT008389,C0207,mini,Horror,2026-01-14 13:02:15,9.3,"trending,character,experimental",True,False
CT008390,C0065,mini,Documentary,2026-01-23 11:44:12,24.3,"creative,experimental",False,False
CT008391,C0440,mini,Documentary,2025-08-26 03:45:22,18.6,creative,True,False
CT008392,C0195,cine,Documentary,2026-08-04 19:58:48,35.3,story,False,True
CT008393,C0176,cine,Sci-Fi,2026-06-28 09:23:00,114.2,cinematic,False,False
CT008394,C0279,cine,Horror,2025-07-16 16:03:37,80.4,character,False,False
CT008395,C0140,image,Fantasy,2025-08-18 12:10:29,161.9,viral,False,False
CT008396,C0308,mini,Comedy,2026-03-22 02:01:36,8.1,"animation,ai,viral",False,False
CT008397,C0453,mini,Romance,2025-11-30 23:28:34,10.9,"visual,experimental,character",True,True
CT008398,C0422,video,Action,2026-04-06 18:41:54,40.7,"character,story,trending",False,False
CT008399,C0164,mini,Comedy,2025-06-22 21:41:21,13.6,"experimental,ai,visual",True,False
CT008400,C0048,video,Fantasy,2026-05-09 16:17:15,37.2,"trending,animation",False,False
CT008401,C0064,mini,Drama,2025-06-11 06:45:51,10.7,cinematic,False,True
CT008402,C0104,mini,Romance,2025-08-29 19:38:27,12.4,"story,visual,ai",False,True
CT008403,C0306,cine,Drama,2026-04-29 16:29:03,61.3,"visual,animation",True,False
CT008404,C0246,mini,Mystery,2025-11-06 12:19:44,6.9,"trending,story,character",True,False
CT008405,C0140,video,Action,2025-09-03 17:32:13,39.2,character,False,False
CT008406,C0098,mini,Action,2026-07-08 14:41:58,8.3,character,False,False
CT008407,C0259,mini,Fantasy,2026-03-01 23:03:21,16.7,"cinematic,trending",False,False
CT008408,C0478,mini,Mystery,2025-10-10 07:59:40,7.2,trending,False,False
CT008409,C0383,mini,Action,2026-04-26 20:56:18,9.2,"viral,creative,experimental",False,False
CT008410,C0126,cine,Mystery,2025-07-31 20:48:21,67.2,"creative,ai",False,True
CT008411,C0279,mini,Horror,2026-01-11 06:06:47,5.7,"story,viral,cinematic",False,False
CT008412,C0249,cine,Action,2025-08-26 05:10:17,180.7,"experimental,creative",False,False
CT008413,C0404,mini,Romance,2026-03-27 07:59:04,12.3,"animation,ai",False,False
CT008414,C0171,video,Documentary,2025-10-03 03:19:01,46.9,"animation,cinematic,visual",False,True
CT008415,C0174,cine,Animation,2025-09-18 23:07:45,120.0,"character,ai,trending",False,False
CT008416,C0218,video,Drama,2025-09-25 17:31:59,43.0,"creative,trending,character",False,False
CT008417,C0085,mini,Action,2026-06-08 22:40:54,7.0,"animation,experimental,trending",False,True
CT008418,C0435,image,Sci-Fi,2026-07-01 00:49:57,38.3,"visual,animation,trending",False,False
CT008419,C0192,cine,Action,2025-09-03 01:01:27,71.9,visual,False,False
CT008420,C0426,mini,Horror,2025-08-11 14:28:50,10.5,visual,False,False
CT008421,C0204,mini,Comedy,2026-02-25 07:40:32,6.9,trending,False,False
CT008422,C0333,image,Documentary,2026-03-20 19:28:14,32.0,experimental,False,True
CT008423,C0358,mini,Documentary,2026-06-17 03:41:16,8.2,"character,cinematic,creative",False,False
CT008424,C0396,mini,Fantasy,2026-06-10 18:15:32,6.2,"experimental,viral",False,True
CT008425,C0343,image,Action,2026-05-28 16:47:14,17.3,"ai,experimental",False,False
CT008426,C0340,mini,Fantasy,2025-06-20 15:43:33,18.8,"character,experimental",False,False
CT008427,C0159,mini,Horror,2025-06-24 09:05:46,16.2,"viral,animation",False,True
CT008428,C0032,mini,Mystery,2025-08-25 02:09:24,29.7,"viral,cinematic",False,False
CT008429,C0460,mini,Romance,2025-11-15 10:26:41,7.3,animation,False,True
CT008430,C0421,video,Sci-Fi,2026-05-03 19:23:51,58.2,"trending,experimental,creative",True,False
CT008431,C0138,video,Comedy,2026-06-24 18:37:13,55.1,"animation,experimental,viral",False,False
CT008432,C0011,mini,Fantasy,2026-04-24 21:24:58,7.2,"ai,trending,visual",False,False
CT008433,C0499,mini,Animation,2026-06-24 00:41:22,21.8,animation,False,False
CT008434,C0043,video,Documentary,2025-11-17 20:03:27,19.4,"experimental,visual",False,False
CT008435,C0018,image,Comedy,2026-03-18 04:51:49,104.4,"animation,viral,ai",False,False
CT008436,C0492,mini,Comedy,2025-08-01 23:31:12,5.2,"experimental,trending,story",False,True
CT008437,C0327,video,Romance,2025-07-20 11:45:55,117.8,"experimental,visual",False,True
CT008438,C0302,video,Animation,2026-06-12 14:28:49,53.9,ai,False,False
CT008439,C0308,mini,Mystery,2025-12-02 08:18:04,14.4,"animation,story,ai",False,True
CT008440,C0370,video,Mystery,2026-04-28 13:06:56,83.6,viral,False,False
CT008441,C0293,image,Romance,2026-08-13 06:50:52,85.7,experimental,False,True
CT008442,C0372,video,Action,2026-02-18 00:08:21,51.8,cinematic,False,False
CT008443,C0387,mini,Fantasy,2025-07-19 13:57:34,22.5,story,False,False
CT008444,C0106,mini,Fantasy,2026-03-27 15:34:17,2.9,story,False,False
CT008445,C0296,cine,Mystery,2026-06-01 10:33:30,15.4,"visual,cinematic",False,True
CT008446,C0164,mini,Comedy,2025-10-04 09:44:11,8.9,ai,True,True
CT008447,C0301,cine,Romance,2025-12-08 12:37:51,29.9,animation,False,False
CT008448,C0086,cine,Comedy,2026-03-14 07:58:47,38.1,"animation,ai,experimental",False,False
CT008449,C0437,mini,Sci-Fi,2026-05-06 14:26:38,15.2,"visual,story",False,False
CT008450,C0130,video,Documentary,2025-08-22 14:07:06,71.0,"experimental,animation",False,True
CT008451,C0100,mini,Horror,2025-06-25 18:22:57,4.7,experimental,False,True
CT008452,C0063,video,Sci-Fi,2026-03-18 17:49:18,87.0,"visual,viral",False,False
CT008453,C0262,cine,Drama,2025-06-05 16:52:53,78.3,"trending,viral",False,False
CT008454,C0179,cine,Horror,2025-12-24 04:03:33,30.9,"animation,trending,creative",False,False
CT008455,C0359,video,Horror,2025-10-16 02:04:38,31.0,ai,False,True
CT008456,C0204,cine,Animation,2025-12-17 23:53:15,45.2,"viral,ai,experimental",False,False
CT008457,C0154,mini,Horror,2026-07-02 19:14:49,5.0,character,False,False
CT008458,C0158,mini,Action,2026-08-01 19:14:09,8.2,"story,cinematic",True,False
CT008459,C0111,image,Documentary,2026-04-06 23:43:46,85.1,"creative,story",False,False
CT008460,C0349,image,Mystery,2025-11-17 12:35:16,45.6,creative,False,False
CT008461,C0067,cine,Comedy,2026-03-06 23:47:57,110.2,ai,False,False
CT008462,C0447,mini,Action,2025-08-03 10:00:10,7.0,creative,True,False
CT008463,C0132,video,Action,2026-08-29 22:36:14,36.1,trending,False,False
CT008464,C0005,cine,Action,2026-07-04 12:01:35,45.4,"cinematic,creative",True,False
CT008465,C0332,cine,Animation,2025-11-06 08:48:20,96.4,experimental,False,False
CT008466,C0356,image,Sci-Fi,2025-06-12 03:13:17,156.4,"cinematic,trending",False,False
CT008467,C0308,mini,Mystery,2026-06-23 17:09:38,8.9,"character,ai",True,False
CT008468,C0183,image,Animation,2025-06-14 19:56:10,65.8,"character,visual,ai",False,False
CT008469,C0086,mini,Drama,2025-07-21 00:10:42,14.6,"animation,story,experimental",False,False
CT008470,C0433,mini,Horror,2025-06-03 16:25:26,12.2,"visual,animation,viral",False,True
CT008471,C0239,mini,Comedy,2025-08-17 20:25:56,22.5,story,False,False
CT008472,C0238,video,Action,2026-07-24 15:17:19,59.2,"trending,character,creative",False,False
CT008473,C0110,image,Mystery,2026-01-05 00:17:25,30.9,story,False,False
CT008474,C0391,mini,Horror,2025-08-16 05:10:59,6.6,animation,False,False
CT008475,C0468,mini,Mystery,2026-08-12 12:32:31,16.9,"ai,experimental,trending",False,True
CT008476,C0318,mini,Animation,2025-12-07 17:36:27,4.4,"viral,cinematic,experimental",False,True
CT008477,C0361,mini,Animation,2026-04-17 18:02:24,10.5,experimental,False,False
CT008478,C0352,cine,Fantasy,2026-02-04 08:41:16,111.5,trending,True,False
CT008479,C0086,image,Drama,2025-07-22 07:31:50,94.0,"trending,creative",False,False
CT008480,C0229,mini,Horror,2026-04-20 20:58:00,11.6,"story,cinematic,animation",False,False
CT008481,C0145,cine,Mystery,2026-08-10 10:30:20,83.8,story,False,False
CT008482,C0202,cine,Documentary,2026-08-20 09:11:20,45.7,creative,False,True
CT008483,C0426,mini,Romance,2026-05-16 04:01:21,14.0,experimental,True,False
CT008484,C0416,image,Documentary,2026-04-02 23:40:03,16.4,story,False,False
CT008485,C0276,cine,Comedy,2026-05-02 21:25:50,36.7,character,False,False
CT008486,C0059,image,Sci-Fi,2026-08-16 22:50:47,60.8,"experimental,story",False,False
CT008487,C0180,image,Documentary,2026-02-07 11:29:49,24.9,"experimental,visual,creative",False,True
CT008488,C0362,video,Animation,2026-07-19 10:21:29,43.4,creative,False,False
CT008489,C0298,image,Horror,2025-11-27 10:49:25,17.7,"animation,story",False,False
CT008490,C0274,image,Drama,2025-10-23 12:29:59,89.3,"viral,cinematic",True,False
CT008491,C0192,cine,Fantasy,2025-07-21 02:43:11,144.8,"animation,story,creative",False,False
CT008492,C0485,mini,Sci-Fi,2025-12-28 20:51:25,9.2,"visual,character,ai",False,False
CT008493,C0455,mini,Animation,2026-03-10 15:00:48,16.6,"animation,trending",False,False
CT008494,C0319,cine,Action,2025-12-03 21:22:12,79.7,"visual,animation",False,False
CT008495,C0430,image,Documentary,2025-07-29 05:26:41,64.9,"creative,viral",False,False
CT008496,C0089,cine,Fantasy,2025-12-18 21:59:06,74.7,"ai,cinematic",False,False
CT008497,C0081,mini,Documentary,2026-02-25 00:21:49,21.7,"experimental,visual,animation",False,False
CT008498,C0352,mini,Romance,2025-07-24 17:40:40,24.0,"cinematic,character,creative",False,False
CT008499,C0334,mini,Sci-Fi,2026-02-02 01:54:56,4.9,"cinematic,experimental",False,True
CT008500,C0123,mini,Mystery,2025-11-22 01:19:40,15.9,"story,creative",False,False
CT008501,C0419,image,Drama,2026-02-28 00:21:45,208.3,"character,viral",False,False
CT008502,C0372,mini,Drama,2025-06-03 18:32:17,15.1,story,False,False
CT008503,C0106,mini,Animation,2026-06-13 00:19:38,11.6,cinematic,False,False
CT008504,C0302,cine,Horror,2025-11-29 20:28:42,115.4,"visual,trending,character",False,False
CT008505,C0433,video,Animation,2025-12-05 11:55:45,62.4,"animation,cinematic",True,False
CT008506,C0381,video,Romance,2025-07-21 12:09:21,14.3,"story,viral,experimental",True,False
CT008507,C0205,mini,Documentary,2025-12-17 02:07:41,18.4,"animation,cinematic,story",True,False
CT008508,C0412,mini,Comedy,2025-11-29 05:11:21,19.5,trending,False,False
CT008509,C0157,video,Romance,2025-06-28 08:25:09,54.6,"story,character,visual",True,False
CT008510,C0487,video,Sci-Fi,2026-02-19 19:11:48,24.6,"creative,experimental",True,False
CT008511,C0492,image,Drama,2025-10-10 05:01:28,136.1,"viral,experimental,cinematic",False,False
CT008512,C0151,cine,Mystery,2025-11-10 11:21:38,29.2,"experimental,visual,ai",False,False
CT008513,C0339,image,Horror,2025-07-07 22:42:22,32.6,viral,False,True
CT008514,C0481,image,Animation,2026-03-19 23:24:53,121.3,"cinematic,visual",False,False
CT008515,C0141,image,Comedy,2025-08-04 15:24:07,66.2,"experimental,trending",False,False
CT008516,C0356,image,Fantasy,2026-02-27 02:13:14,191.7,viral,False,False
CT008517,C0261,image,Action,2025-12-12 14:51:47,101.7,"story,character,animation",False,False
CT008518,C0219,video,Comedy,2026-05-06 03:19:35,117.9,"viral,experimental,ai",True,False
CT008519,C0319,video,Horror,2025-12-03 16:19:45,26.3,creative,False,False
CT008520,C0238,mini,Animation,2026-03-26 21:50:42,12.3,ai,False,False
CT008521,C0356,video,Romance,2026-08-01 18:01:29,196.3,experimental,False,False
CT008522,C0477,mini,Fantasy,2025-09-27 04:51:40,13.4,animation,False,True
CT008523,C0107,mini,Action,2025-07-25 09:50:16,20.9,"animation,ai,story",False,False
CT008524,C0090,mini,Horror,2026-03-04 22:41:02,10.3,animation,False,True
CT008525,C0301,mini,Comedy,2025-08-08 01:58:04,8.6,"character,trending",False,False
CT008526,C0477,mini,Action,2025-09-09 00:08:40,5.4,"viral,trending,story",False,False
CT008527,C0422,video,Documentary,2026-05-09 09:28:51,60.0,"experimental,trending,creative",True,True
CT008528,C0203,mini,Comedy,2026-04-09 08:36:28,7.9,"visual,story",False,False
CT008529,C0402,video,Fantasy,2025-06-11 05:07:49,10.5,"ai,creative,experimental",False,False
CT008530,C0454,mini,Documentary,2026-02-24 11:40:35,5.5,"cinematic,trending",False,False
CT008531,C0147,mini,Comedy,2026-03-24 19:57:25,12.3,"cinematic,viral",False,False
CT008532,C0052,mini,Drama,2025-10-25 23:48:21,17.7,experimental,False,False
CT008533,C0485,cine,Sci-Fi,2026-05-07 21:18:32,48.9,viral,False,False
CT008534,C0081,video,Fantasy,2026-04-25 18:41:40,40.7,"cinematic,visual,trending",False,False
CT008535,C0006,mini,Horror,2026-03-14 19:38:00,26.1,"experimental,ai,story",False,False
CT008536,C0159,mini,Action,2025-09-23 03:01:54,5.4,"creative,animation",False,False
CT008537,C0392,video,Mystery,2025-10-10 05:44:15,37.7,"animation,visual",False,False
CT008538,C0374,cine,Horror,2026-02-05 12:01:15,48.5,"visual,animation,viral",False,False
