user_id,country,age_group,signup_date,following_count,creator_flag,preferred_genres
U03741,United States,25-34,2024-10-06 07:53:38,20,False,"['Fantasy', 'Sci-Fi']"
U03742,United Kingdom,18-24,2024-10-23 13:51:26,22,False,"['Fantasy', 'Animation']"
U03743,Singapore,13-17,2025-03-20 18:35:46,17,False,"['Documentary', 'Comedy', 'Action']"
U03744,Canada,35-44,2024-04-22 08:27:38,30,False,"['Action', 'Sci-Fi', 'Comedy', 'Drama']"
U03745,United States,18-24,2024-10-14 08:07:35,13,False,['Drama']
U03746,Singapore,18-24,2025-05-31 08:32:13,22,False,['Fantasy']
U03747,Canada,45+,2024-01-12 09:49:09,27,False,"['Action', 'Mystery', 'Fantasy']"
U03748,Singapore,45+,2024-03-31 07:23:45,24,False,['Fantasy']
U03749,Singapore,25-34,2024-03-16 12:38:02,21,True,"['Documentary', 'Mystery']"
U03750,Singapore,18-24,2024-06-22 11:35:59,16,False,"['Romance', 'Horror', 'Animation', 'Sci-Fi']"
U03751,Australia,35-44,2024-03-08 04:07:17,15,False,"['Sci-Fi', 'Action', 'Romance']"
U03752,Germany,18-24,2024-03-29 22:56:51,20,False,['Comedy']
U03753,Singapore,25-34,2025-03-16 20:06:10,21,False,"['Horror', 'Fantasy', 'Action', 'Drama']"
U03754,United States,18-24,2024-08-28 03:40:32,15,False,['Documentary']
U03755,India,45+,2024-07-04 02:39:20,27,False,"['Sci-Fi', 'Action', 'Animation']"
U03756,United Kingdom,45+,2024-08-04 13:24:48,28,False,"['Sci-Fi', 'Documentary', 'Animation', 'Action']"
U03757,Australia,25-34,2025-05-16 19:35:17,17,False,"['Drama', 'Horror', 'Sci-Fi', 'Comedy']"
U03758,Canada,18-24,2024-09-10 23:19:01,25,False,"['Romance', 'Action']"
U03759,India,25-34,2024-08-30 10:47:25,12,True,"['Fantasy', 'Horror']"
U03760,Canada,18-24,2025-04-24 18:25:04,33,False,"['Romance', 'Mystery', 'Drama', 'Horror']"
U03761,United States,35-44,2024-01-20 06:36:06,17,False,['Animation']
U03762,Canada,18-24,2024-09-04 07:02:56,24,False,"['Fantasy', 'Romance', 'Horror', 'Mystery']"
U03763,Australia,18-24,2025-01-21 20:01:36,12,False,"['Romance', 'Animation', 'Drama']"
U03764,Australia,35-44,2024-09-23 01:29:00,20,False,"['Horror', 'Sci-Fi', 'Drama']"
U03765,United Kingdom,25-34,2025-03-24 20:58:55,20,False,"['Documentary', 'Mystery']"
U03766,United Kingdom,35-44,2025-04-03 09:57:05,26,False,"['Drama', 'Mystery', 'Documentary']"
U03767,Australia,18-24,2024-06-22 20:25:15,26,False,"['Drama', 'Horror', 'Mystery', 'Action']"
U03768,Germany,35-44,2025-02-26 18:44:28,22,False,"['Documentary', 'Horror', 'Mystery']"
U03769,Germany,13-17,2024-05-06 03:13:52,27,False,"['Sci-Fi', 'Fantasy']"
U03770,United Kingdom,13-17,2024-05-03 22:28:15,24,False,"['Comedy', 'Action']"
U03771,United Kingdom,25-34,2025-05-20 08:28:31,20,False,['Romance']
U03772,United Kingdom,18-24,2024-01-07 16:23:06,25,False,['Romance']
U03773,Canada,25-34,2024-07-01 13:50:21,12,False,['Fantasy']
U03774,India,13-17,2024-11-21 10:49:51,20,False,"['Documentary', 'Horror', 'Animation', 'Fantasy']"
U03775,Canada,13-17,2024-08-01 18:49:49,21,False,['Horror']
U03776,United States,35-44,2025-03-12 18:53:47,22,False,['Drama']
U03777,Canada,18-24,2024-05-10 01:40:40,18,False,"['Mystery', 'Romance', 'Comedy', 'Drama']"
U03778,Germany,25-34,2024-10-12 19:45:51,25,False,['Sci-Fi']
U03779,Singapore,35-44,2024-03-05 17:12:31,16,False,"['Drama', 'Mystery', 'Documentary']"
U03780,Canada,18-24,2024-04-19 04:16:59,19,False,"['Romance', 'Documentary', 'Horror', 'Animation']"
U03781,India,35-44,2024-03-30 17:30:10,32,False,"['Romance', 'Horror', 'Drama']"
U03782,United States,18-24,2025-01-18 06:44:02,20,False,"['Drama', 'Mystery', 'Horror', 'Documentary']"
U03783,India,18-24,2024-04-14 19:10:41,24,False,"['Animation', 'Documentary']"
U03784,Germany,18-24,2024-12-12 03:38:36,23,False,"['Sci-Fi', 'Animation', 'Romance', 'Drama']"
U03785,Singapore,35-44,2024-06-27 16:35:45,22,True,"['Comedy', 'Documentary', 'Sci-Fi']"
U03786,Canada,25-34,2024-10-19 02:55:25,25,False,"['Comedy', 'Action', 'Fantasy', 'Romance']"
U03787,United States,25-34,2025-03-27 19:13:51,25,False,"['Drama', 'Animation']"
U03788,India,45+,2025-03-22 08:16:30,17,False,"['Animation', 'Horror']"
U03789,Singapore,18-24,2024-01-06 19:24:29,21,False,"['Action', 'Romance', 'Documentary']"
U03790,United Kingdom,35-44,2025-02-09 10:52:44,23,False,"['Comedy', 'Romance', 'Documentary']"
U03791,India,35-44,2025-05-09 01:37:51,21,False,['Mystery']
U03792,United States,45+,2024-12-11 07:56:58,26,False,"['Fantasy', 'Horror', 'Drama']"
U03793,United States,45+,2024-04-06 18:55:10,20,False,"['Drama', 'Mystery', 'Documentary']"
U03794,Australia,45+,2024-12-09 16:19:32,11,False,"['Romance', 'Sci-Fi']"
U03795,Singapore,18-24,2024-11-24 21:12:36,15,False,"['Fantasy', 'Comedy', 'Action', 'Documentary']"
U03796,United States,35-44,2024-12-08 08:36:37,16,False,"['Horror', 'Romance']"
U03797,Australia,35-44,2024-08-09 16:51:16,7,False,"['Comedy', 'Drama', 'Documentary']"
U03798,India,25-34,2024-09-28 12:14:38,24,False,"['Mystery', 'Drama', 'Documentary', 'Horror']"
U03799,India,18-24,2024-12-03 00:14:10,20,False,"['Drama', 'Sci-Fi']"
U03800,India,45+,2024-08-27 20:20:23,21,False,['Fantasy']
U03801,Singapore,18-24,2025-02-03 22:30:14,22,False,['Comedy']
U03802,Australia,25-34,2025-01-01 20:43:20,17,False,['Sci-Fi']
U03803,Germany,25-34,2024-06-05 17:07:24,19,False,"['Romance', 'Action', 'Sci-Fi', 'Horror']"
U03804,India,18-24,2024-11-11 15:00:55,17,True,"['Animation', 'Mystery']"
U03805,India,35-44,2025-01-26 02:56:40,21,False,['Mystery']
U03806,Germany,18-24,2024-09-10 07:40:43,16,False,"['Mystery', 'Fantasy', 'Documentary', 'Sci-Fi']"
U03807,India,25-34,2025-01-04 15:47:24,19,True,"['Romance', 'Fantasy', 'Mystery', 'Horror']"
U03808,United States,35-44,2024-03-06 11:36:50,17,False,"['Animation', 'Action', 'Documentary', 'Romance']"
U03809,Canada,18-24,2024-07-18 16:29:28,25,False,"['Drama', 'Mystery', 'Horror']"
U03810,Australia,35-44,2024-12-28 21:31:56,16,False,"['Drama', 'Action', 'Mystery', 'Comedy']"
U03811,United States,18-24,2025-04-07 18:31:02,20,False,"['Fantasy', 'Drama']"
U03812,Canada,35-44,2024-11-29 23:33:00,21,False,"['Comedy', 'Action']"
U03813,Australia,45+,2024-12-09 02:52:58,28,False,"['Sci-Fi', 'Romance', 'Comedy', 'Action']"
U03814,Canada,18-24,2024-06-25 22:37:06,15,False,"['Documentary', 'Animation']"
U03815,United Kingdom,25-34,2024-12-28 09:06:10,25,False,['Documentary']
U03816,India,25-34,2024-07-03 05:15:28,18,False,"['Animation', 'Mystery']"
U03817,Canada,25-34,2024-01-27 21:56:15,17,False,['Documentary']
U03818,Germany,35-44,2024-05-07 13:19:52,19,False,"['Comedy', 'Romance', 'Animation']"
U03819,Australia,25-34,2024-11-11 23:55:01,23,False,"['Romance', 'Mystery', 'Animation']"
U03820,Singapore,25-34,2025-05-12 07:26:40,13,False,"['Drama', 'Horror', 'Fantasy', 'Action']"
U03821,India,18-24,2024-09-13 07:47:34,29,False,"['Romance', 'Animation', 'Sci-Fi', 'Action']"
U03822,India,18-24,2025-03-20 17:22:42,24,False,"['Mystery', 'Animation', 'Action', 'Sci-Fi']"
U03823,Canada,35-44,2025-02-06 05:35:27,15,False,"['Action', 'Mystery', 'Fantasy', 'Documentary']"
U03824,United States,18-24,2024-10-17 01:29:46,26,False,"['Fantasy', 'Animation', 'Drama']"
U03825,Australia,25-34,2025-02-19 19:55:32,23,False,"['Fantasy', 'Drama']"
U03826,Singapore,18-24,2024-07-26 15:42:44,19,False,"['Comedy', 'Fantasy', 'Action']"
U03827,United Kingdom,35-44,2024-08-16 21:12:01,15,False,"['Animation', 'Mystery', 'Sci-Fi', 'Fantasy']"
U03828,Canada,25-34,2025-01-15 22:31:40,22,False,"['Romance', 'Fantasy']"
U03829,Australia,25-34,2024-11-26 07:18:04,17,False,"['Drama', 'Mystery']"
U03830,United States,18-24,2024-09-29 20:03:04,17,False,"['Action', 'Fantasy']"
U03831,Singapore,25-34,2024-08-11 23:09:50,27,False,"['Romance', 'Documentary']"
U03832,United States,45+,2025-05-19 12:21:34,22,False,"['Documentary', 'Comedy']"
U03833,Germany,25-34,2024-02-03 23:03:38,15,False,['Comedy']
U03834,Australia,25-34,2024-01-29 11:57:41,14,False,['Animation']
U03835,India,35-44,2024-09-04 15:47:41,26,False,"['Horror', 'Documentary', 'Mystery', 'Drama']"
U03836,Germany,18-24,2024-01-18 17:25:02,19,False,"['Sci-Fi', 'Mystery']"
U03837,United States,25-34,2024-06-25 05:58:24,17,False,['Horror']
U03838,Australia,18-24,2024-10-20 23:19:31,9,False,['Action']
U03839,Singapore,18-24,2024-07-28 11:10:34,16,False,"['Horror', 'Fantasy', 'Comedy']"
U03840,Singapore,35-44,2024-04-15 02:17:18,15,False,['Documentary']
U03841,Singapore,35-44,2024-05-27 04:42:18,21,False,"['Horror', 'Action', 'Mystery', 'Comedy']"
U03842,Canada,45+,2024-11-08 10:12:21,17,False,['Mystery']
U03843,Canada,35-44,2025-05-06 20:59:31,26,False,"['Mystery', 'Romance', 'Fantasy']"
U03844,United Kingdom,25-34,2025-02-07 23:53:48,16,False,"['Comedy', 'Horror']"
U03845,Singapore,18-24,2024-10-10 00:07:46,11,False,['Comedy']
U03846,Canada,25-34,2024-03-12 09:39:57,19,False,"['Romance', 'Mystery', 'Comedy', 'Sci-Fi']"
U03847,Germany,45+,2024-05-05 10:54:38,19,False,"['Romance', 'Animation']"
U03848,United Kingdom,35-44,2024-08-15 19:04:00,28,False,"['Drama', 'Mystery', 'Documentary', 'Fantasy']"
U03849,Germany,25-34,2024-05-07 12:51:01,20,False,['Mystery']
U03850,United States,25-34,2024-12-22 00:58:52,17,False,['Horror']
U03851,Germany,35-44,2024-07-08 07:45:55,22,False,"['Romance', 'Horror', 'Documentary']"
U03852,India,45+,2025-03-07 02:34:45,23,False,['Horror']
U03853,India,35-44,2024-05-19 02:10:41,11,False,"['Documentary', 'Action']"
U03854,United Kingdom,25-34,2024-09-13 14:38:14,21,False,['Mystery']
U03855,Canada,18-24,2025-01-04 08:58:50,25,True,['Horror']
U03856,Australia,25-34,2024-04-16 13:57:13,25,False,"['Drama', 'Comedy', 'Animation']"
U03857,United Kingdom,18-24,2025-01-28 15:56:04,16,False,['Action']
U03858,India,45+,2024-10-29 20:35:49,17,False,['Horror']
U03859,United Kingdom,25-34,2024-11-30 20:08:00,17,False,"['Drama', 'Horror']"
U03860,Canada,25-34,2024-08-22 23:38:52,24,False,"['Sci-Fi', 'Horror', 'Comedy', 'Action']"
U03861,Canada,18-24,2025-04-28 10:44:49,18,False,"['Fantasy', 'Mystery', 'Romance']"
U03862,Australia,25-34,2025-02-03 02:03:02,21,False,"['Sci-Fi', 'Horror', 'Documentary']"
U03863,United States,25-34,2024-04-09 07:03:32,17,False,"['Fantasy', 'Animation', 'Comedy']"
U03864,Australia,18-24,2024-10-14 05:35:16,23,False,"['Documentary', 'Romance']"
U03865,Australia,35-44,2025-04-11 23:52:49,16,False,"['Mystery', 'Drama', 'Horror', 'Action']"
U03866,Germany,18-24,2024-05-24 11:04:43,21,False,"['Fantasy', 'Sci-Fi', 'Comedy', 'Action']"
U03867,Canada,25-34,2024-10-04 08:21:25,30,False,['Drama']
U03868,Germany,18-24,2025-01-25 00:30:26,17,False,"['Mystery', 'Documentary', 'Comedy']"
U03869,United States,25-34,2024-05-21 07:10:15,24,False,"['Comedy', 'Drama']"
U03870,Australia,35-44,2024-09-24 16:12:17,16,False,"['Romance', 'Action', 'Horror', 'Comedy']"
U03871,India,35-44,2024-10-12 21:16:06,22,False,"['Animation', 'Sci-Fi']"
U03872,India,18-24,2024-04-01 18:59:51,18,True,['Animation']
U03873,Singapore,45+,2024-04-01 19:47:26,24,False,"['Action', 'Fantasy', 'Comedy']"
U03874,Canada,35-44,2024-10-18 02:36:04,23,False,"['Documentary', 'Action', 'Animation']"
U03875,Australia,18-24,2024-04-02 10:23:24,27,True,"['Animation', 'Drama', 'Documentary', 'Comedy']"
U03876,Australia,18-24,2025-05-05 06:45:19,22,False,"['Sci-Fi', 'Documentary']"
U03877,Australia,18-24,2024-09-27 19:03:16,16,False,['Romance']
U03878,United States,35-44,2024-12-30 18:02:44,21,False,"['Horror', 'Romance', 'Comedy', 'Fantasy']"
U03879,United States,18-24,2024-07-24 04:34:12,21,False,['Action']
U03880,India,25-34,2024-06-03 11:33:07,26,False,"['Horror', 'Comedy']"
U03881,Singapore,35-44,2024-09-08 12:30:13,27,False,"['Horror', 'Documentary', 'Mystery']"
U03882,United States,35-44,2025-01-02 12:30:51,18,False,"['Documentary', 'Fantasy']"
U03883,Australia,25-34,2024-07-24 12:58:06,12,False,"['Mystery', 'Drama']"
U03884,Canada,35-44,2024-05-26 02:34:44,22,False,"['Mystery', 'Documentary', 'Romance']"
U03885,United States,18-24,2024-03-15 10:28:02,15,False,"['Mystery', 'Comedy']"
U03886,United Kingdom,35-44,2024-10-07 13:40:59,17,False,"['Horror', 'Documentary', 'Animation']"
U03887,India,18-24,2024-12-17 09:28:36,23,False,"['Romance', 'Action', 'Fantasy']"
U03888,United States,18-24,2024-09-29 06:00:00,17,False,"['Sci-Fi', 'Romance', 'Mystery']"
U03889,India,45+,2024-05-11 18:42:49,18,True,['Sci-Fi']
U03890,Germany,18-24,2024-05-07 21:37:33,27,False,['Fantasy']
U03891,Canada,18-24,2024-07-13 22:32:04,20,False,"['Romance', 'Action']"
U03892,Singapore,25-34,2024-06-28 20:30:35,15,False,"['Sci-Fi', 'Mystery', 'Documentary']"
U03893,Canada,18-24,2024-04-15 08:21:50,15,False,['Horror']
U03894,United States,18-24,2025-05-02 02:35:14,16,False,"['Horror', 'Romance', 'Fantasy', 'Sci-Fi']"
U03895,Australia,25-34,2024-06-19 11:34:07,21,False,"['Mystery', 'Comedy', 'Romance']"
U03896,Singapore,35-44,2024-05-09 13:25:35,22,False,"['Fantasy', 'Animation', 'Mystery', 'Sci-Fi']"
U03897,Canada,35-44,2024-11-09 15:18:38,23,False,"['Sci-Fi', 'Action']"
U03898,India,18-24,2025-02-18 03:08:36,22,False,"['Mystery', 'Animation', 'Sci-Fi', 'Action']"
U03899,United Kingdom,25-34,2024-08-28 05:54:27,20,False,"['Comedy', 'Horror', 'Sci-Fi', 'Drama']"
U03900,Singapore,35-44,2024-12-11 00:44:02,13,False,"['Action', 'Romance']"
U03901,Canada,18-24,2024-02-19 02:51:58,15,False,['Comedy']
U03902,Singapore,18-24,2024-10-02 08:51:44,18,False,"['Documentary', 'Action', 'Comedy']"
U03903,Canada,13-17,2024-02-04 10:12:09,15,False,['Romance']
U03904,India,25-34,2024-03-12 02:17:04,25,True,['Fantasy']
U03905,Singapore,18-24,2024-11-02 01:29:38,15,False,"['Fantasy', 'Comedy', 'Animation', 'Romance']"
U03906,Germany,35-44,2024-04-15 18:18:50,26,False,"['Documentary', 'Animation', 'Action']"
U03907,Germany,45+,2024-01-19 21:55:22,29,False,"['Horror', 'Animation']"
U03908,Singapore,18-24,2024-04-02 12:45:15,17,False,"['Drama', 'Sci-Fi', 'Animation', 'Documentary']"
U03909,United States,25-34,2025-02-03 13:09:49,20,False,"['Sci-Fi', 'Horror', 'Documentary', 'Action']"
U03910,Singapore,18-24,2024-10-30 08:56:35,18,False,"['Action', 'Drama', 'Sci-Fi', 'Animation']"
U03911,United States,13-17,2024-07-16 09:20:54,18,False,['Documentary']
U03912,Singapore,35-44,2025-05-18 05:44:19,22,False,"['Mystery', 'Documentary', 'Romance']"
U03913,United States,25-34,2024-07-18 10:25:23,23,False,"['Fantasy', 'Animation']"
U03914,Canada,45+,2025-03-29 12:47:05,25,False,"['Mystery', 'Documentary', 'Romance']"
U03915,Germany,25-34,2024-06-27 08:12:09,25,False,"['Horror', 'Fantasy', 'Comedy', 'Sci-Fi']"
U03916,India,18-24,2024-01-14 01:19:31,16,False,"['Action', 'Drama']"
U03917,India,25-34,2024-02-27 00:00:29,17,False,"['Action', 'Horror']"
U03918,Germany,18-24,2024-05-21 12:23:59,20,False,"['Mystery', 'Horror', 'Sci-Fi', 'Documentary']"
U03919,India,35-44,2024-04-06 11:00:01,20,False,"['Horror', 'Action', 'Animation']"
U03920,Australia,25-34,2024-03-22 07:15:01,21,False,['Romance']
U03921,Singapore,18-24,2024-07-17 04:34:08,21,True,"['Animation', 'Fantasy', 'Sci-Fi', 'Action']"
U03922,Australia,25-34,2025-05-19 10:12:38,16,False,['Action']
U03923,Canada,25-34,2024-04-13 15:50:51,22,False,"['Comedy', 'Animation']"
U03924,United Kingdom,35-44,2024-05-01 19:27:06,22,False,"['Romance', 'Sci-Fi', 'Horror']"
U03925,Australia,18-24,2025-05-29 12:38:53,17,False,['Comedy']
U03926,Australia,13-17,2024-04-14 01:53:38,20,True,['Mystery']
U03927,Canada,18-24,2025-03-05 05:08:59,13,False,"['Fantasy', 'Comedy', 'Documentary']"
U03928,United States,18-24,2024-11-16 23:49:14,22,False,"['Fantasy', 'Mystery', 'Sci-Fi']"
U03929,Australia,25-34,2025-04-24 14:38:10,14,False,['Fantasy']
U03930,Germany,18-24,2024-10-14 13:09:47,20,False,['Romance']
U03931,Australia,25-34,2024-11-02 19:52:55,25,False,['Horror']
U03932,India,25-34,2024-04-26 18:21:54,20,False,"['Romance', 'Fantasy']"
U03933,Australia,18-24,2024-10-24 05:40:49,17,False,['Mystery']
U03934,Germany,45+,2024-12-12 13:53:14,19,False,"['Fantasy', 'Drama']"
U03935,United States,25-34,2025-05-25 04:51:30,16,False,"['Drama', 'Animation', 'Horror', 'Mystery']"
U03936,Germany,18-24,2024-02-20 03:39:55,18,False,"['Action', 'Sci-Fi']"
U03937,Canada,25-34,2024-03-22 00:54:46,19,False,['Documentary']
U03938,Canada,18-24,2024-01-11 00:19:52,25,False,"['Horror', 'Documentary', 'Animation']"
U03939,Germany,35-44,2025-02-12 15:50:07,25,True,['Horror']
U03940,Canada,25-34,2024-02-12 14:36:09,28,False,"['Romance', 'Comedy', 'Documentary']"
U03941,Canada,25-34,2025-04-18 07:17:36,29,False,"['Horror', 'Sci-Fi', 'Animation']"
U03942,United Kingdom,45+,2024-07-07 15:17:05,21,False,"['Drama', 'Action']"
U03943,Singapore,35-44,2024-05-29 01:53:57,22,False,"['Animation', 'Documentary', 'Action']"
U03944,Singapore,35-44,2025-05-19 02:00:09,21,False,['Drama']
U03945,India,18-24,2025-01-07 10:20:19,20,False,['Romance']
U03946,Germany,18-24,2024-10-09 22:14:26,14,False,"['Drama', 'Sci-Fi', 'Horror']"
U03947,India,25-34,2025-04-04 14:11:53,13,False,"['Documentary', 'Horror', 'Sci-Fi']"
U03948,United Kingdom,25-34,2025-01-25 04:38:29,23,False,"['Animation', 'Comedy']"
U03949,Singapore,25-34,2024-11-25 13:41:08,18,False,"['Sci-Fi', 'Mystery']"
U03950,United States,35-44,2024-06-15 05:07:09,22,False,['Sci-Fi']
U03951,United Kingdom,18-24,2025-05-24 19:32:39,11,False,"['Animation', 'Mystery', 'Romance', 'Sci-Fi']"
U03952,United States,18-24,2025-01-06 21:33:32,21,False,"['Mystery', 'Comedy', 'Drama']"
U03953,Germany,25-34,2025-05-03 21:16:51,30,False,['Horror']
U03954,Canada,18-24,2025-05-14 12:22:34,16,False,"['Fantasy', 'Action', 'Horror']"
U03955,Australia,25-34,2024-10-10 23:15:34,26,False,"['Mystery', 'Romance']"
U03956,Singapore,35-44,2024-07-03 23:05:49,31,False,"['Fantasy', 'Action']"
U03957,Canada,25-34,2025-05-04 16:35:52,22,False,['Horror']
U03958,Germany,35-44,2025-05-31 12:19:46,24,False,['Comedy']
U03959,India,25-34,2024-03-04 01:22:21,18,False,"['Romance', 'Horror']"
U03960,United States,35-44,2024-11-26 01:23:26,17,True,"['Documentary', 'Fantasy', 'Romance', 'Sci-Fi']"
U03961,Singapore,18-24,2024-11-07 11:01:34,18,False,['Drama']
U03962,Singapore,35-44,2025-01-22 00:31:20,20,False,"['Horror', 'Sci-Fi', 'Comedy', 'Drama']"
U03963,Australia,35-44,2025-05-19 07:04:34,20,False,['Sci-Fi']
U03964,United Kingdom,18-24,2024-05-10 08:53:27,19,False,"['Fantasy', 'Action', 'Horror', 'Romance']"
U03965,United States,25-34,2025-05-19 10:57:19,22,False,['Action']
U03966,Germany,35-44,2024-11-28 11:28:12,19,False,['Mystery']
U03967,Germany,18-24,2024-02-12 15:44:27,16,False,['Animation']
U03968,United States,35-44,2024-09-21 04:33:56,25,False,"['Drama', 'Mystery', 'Action']"
U03969,Australia,45+,2024-03-10 00:05:56,25,False,"['Animation', 'Action']"
U03970,Australia,35-44,2025-05-09 11:02:38,14,False,"['Comedy', 'Romance', 'Action']"
U03971,Canada,25-34,2025-01-29 13:51:48,16,True,"['Fantasy', 'Romance', 'Action', 'Comedy']"
U03972,Singapore,25-34,2025-04-12 17:12:28,19,False,['Animation']
U03973,India,45+,2024-11-07 12:12:40,21,False,"['Drama', 'Horror']"
U03974,United States,25-34,2024-07-24 01:54:48,12,False,"['Fantasy', 'Comedy', 'Sci-Fi']"
U03975,India,18-24,2024-08-09 11:04:03,26,False,"['Animation', 'Comedy', 'Horror', 'Drama']"
U03976,Australia,13-17,2025-05-04 12:45:35,20,False,['Drama']
U03977,Australia,35-44,2024-03-19 08:38:24,16,False,"['Comedy', 'Romance']"
U03978,Singapore,25-34,2025-04-02 10:45:14,19,False,"['Action', 'Horror']"
U03979,Canada,18-24,2024-08-06 04:18:38,21,False,"['Fantasy', 'Mystery']"
U03980,United States,18-24,2024-11-01 05:28:58,25,False,"['Romance', 'Documentary', 'Fantasy', 'Horror']"
U03981,Canada,35-44,2024-12-10 19:58:26,18,False,"['Action', 'Animation', 'Drama']"
U03982,India,25-34,2024-02-12 10:55:08,15,False,['Romance']
U03983,Australia,35-44,2024-03-17 20:52:30,17,False,['Romance']
U03984,Australia,35-44,2024-03-24 03:05:07,20,False,"['Action', 'Drama', 'Horror', 'Fantasy']"
U03985,Singapore,45+,2025-02-06 13:47:28,17,False,"['Fantasy', 'Horror', 'Drama']"
U03986,United Kingdom,35-44,2024-02-09 17:51:20,19,False,"['Comedy', 'Drama', 'Horror']"
U03987,United Kingdom,18-24,2024-11-11 19:59:38,18,False,"['Romance', 'Sci-Fi']"
U03988,India,25-34,2024-02-25 19:58:42,18,False,"['Mystery', 'Horror', 'Documentary']"
U03989,United Kingdom,13-17,2025-01-31 23:04:03,13,False,"['Comedy', 'Drama', 'Documentary', 'Action']"
U03990,Canada,45+,2025-05-20 02:01:30,21,False,"['Action', 'Comedy', 'Horror']"
U03991,Germany,18-24,2024-08-02 01:10:05,14,False,"['Fantasy', 'Animation', 'Mystery']"
U03992,Germany,25-34,2024-04-19 16:34:18,22,False,"['Horror', 'Comedy', 'Action', 'Romance']"
U03993,India,35-44,2024-08-18 00:09:22,22,False,['Romance']
U03994,United States,18-24,2024-12-23 04:07:25,9,False,"['Animation', 'Drama', 'Comedy', 'Documentary']"
U03995,Canada,35-44,2025-01-11 01:02:20,22,False,"['Animation', 'Documentary', 'Romance']"
U03996,United Kingdom,13-17,2024-11-25 02:02:33,22,False,"['Horror', 'Comedy', 'Drama']"
U03997,India,25-34,2024-10-27 21:21:07,9,False,"['Sci-Fi', 'Mystery']"
U03998,Germany,25-34,2024-11-22 07:14:43,18,False,['Comedy']
U03999,Germany,18-24,2024-04-22 08:49:15,22,False,['Comedy']
U04000,Canada,25-34,2024-04-16 20:46:59,22,False,"['Sci-Fi', 'Mystery', 'Animation', 'Action']"
U04001,United Kingdom,45+,2025-04-26 06:18:08,15,False,"['Comedy', 'Romance', 'Mystery', 'Documentary']"
U04002,Germany,18-24,2024-10-26 12:31:57,18,False,"['Animation', 'Mystery', 'Drama', 'Comedy']"
U04003,India,25-34,2025-03-21 05:33:09,23,False,"['Horror', 'Sci-Fi', 'Romance', 'Mystery']"
U04004,Canada,35-44,2024-11-19 09:40:47,17,False,"['Animation', 'Fantasy']"
U04005,Germany,35-44,2024-08-23 09:04:17,18,False,"['Documentary', 'Horror']"
U04006,Singapore,13-17,2024-10-21 21:35:21,28,False,"['Fantasy', 'Action']"
U04007,United States,45+,2024-12-23 14:44:31,21,False,"['Sci-Fi', 'Drama', 'Animation']"
U04008,Australia,13-17,2024-04-06 05:54:14,23,True,['Animation']
U04009,United States,25-34,2024-08-26 21:50:36,18,False,"['Romance', 'Comedy']"
U04010,India,25-34,2025-01-08 19:44:09,19,False,['Action']
U04011,United Kingdom,35-44,2024-02-15 00:05:21,18,False,"['Fantasy', 'Comedy', 'Action']"
U04012,Singapore,18-24,2024-02-07 20:48:04,11,False,"['Drama', 'Fantasy', 'Comedy']"
U04013,Australia,18-24,2024-03-23 18:23:34,18,False,"['Horror', 'Comedy']"
U04014,Canada,35-44,2024-11-01 15:36:35,22,False,['Mystery']
U04015,United States,18-24,2024-05-03 06:29:18,30,False,"['Mystery', 'Drama']"
U04016,India,25-34,2024-08-13 13:06:20,21,False,"['Romance', 'Fantasy']"
U04017,United States,35-44,2024-03-10 04:18:36,13,False,"['Romance', 'Horror', 'Mystery']"
U04018,United States,25-34,2024-05-09 09:33:21,22,False,"['Action', 'Horror', 'Sci-Fi']"
U04019,United States,18-24,2024-01-10 04:28:51,16,True,['Documentary']
U04020,Australia,18-24,2025-02-21 10:04:57,16,False,['Documentary']
U04021,India,45+,2024-08-29 04:42:07,20,False,"['Sci-Fi', 'Drama', 'Mystery']"
U04022,India,25-34,2024-03-31 22:28:29,25,False,"['Sci-Fi', 'Fantasy', 'Action']"
U04023,Canada,13-17,2024-09-29 01:23:00,23,False,"['Action', 'Mystery', 'Horror']"
U04024,United Kingdom,18-24,2025-04-27 08:26:15,20,False,"['Drama', 'Romance']"
U04025,Canada,18-24,2025-03-02 10:16:03,28,False,"['Action', 'Fantasy', 'Documentary', 'Drama']"
U04026,India,45+,2025-04-02 07:40:58,19,False,['Mystery']
U04027,United States,18-24,2024-07-28 21:42:08,25,False,"['Drama', 'Fantasy', 'Action', 'Animation']"
U04028,Canada,13-17,2024-07-05 10:10:13,25,False,"['Comedy', 'Sci-Fi', 'Action']"
U04029,Australia,25-34,2024-06-12 11:30:16,24,False,['Horror']
U04030,United Kingdom,18-24,2024-06-06 18:20:15,26,False,"['Animation', 'Sci-Fi', 'Action']"
U04031,Canada,18-24,2025-04-20 11:31:13,10,False,"['Animation', 'Documentary', 'Sci-Fi']"
U04032,Canada,45+,2024-03-12 01:56:05,24,False,"['Animation', 'Fantasy', 'Romance']"
U04033,United States,35-44,2025-03-16 04:46:07,24,False,"['Animation', 'Mystery', 'Documentary', 'Drama']"
U04034,United States,18-24,2025-04-18 17:47:43,15,False,"['Horror', 'Animation']"
U04035,United Kingdom,25-34,2025-03-12 08:52:38,18,False,"['Documentary', 'Drama']"
U04036,India,18-24,2024-11-20 10:24:55,19,False,"['Sci-Fi', 'Action', 'Fantasy']"
U04037,Australia,18-24,2025-03-18 08:51:28,27,False,"['Drama', 'Mystery']"
